parameter,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec,run_id,region_index,region,rank
alpha,1.0547126055270477,0.7404059218842688,0.022961221224209436,821.2330787948127,901.5642622717231,1.0062566474243626,3.4507186415960938,copath_tau_mapt_REGION-RF_rank314_region28_iPL,28,iPL,314
beta,0.46170948335429607,0.41197648857290703,0.015793681525912113,769.1410425726303,638.2221674794487,1.006655588605198,3.231834423324735,copath_tau_mapt_REGION-RF_rank314_region28_iPL,28,iPL,314
gamma,0.09748016021943459,0.06859315092873303,0.0017697065123417036,946.4257812763582,593.6949206754971,1.0043083798053152,3.976762712883193,copath_tau_mapt_REGION-RF_rank314_region28_iPL,28,iPL,314
sigma,0.07416328772355368,0.02026775686275407,0.0008086719218542592,758.7545552914958,858.1580354855446,1.0038337024651984,3.1881917033623224,copath_tau_mapt_REGION-RF_rank314_region28_iPL,28,iPL,314
u0,0.01572266465038743,0.007284162525205896,0.00021108783623521797,1014.6893080871345,674.4042935045245,1.0010731571358686,4.263597511175451,copath_tau_mapt_REGION-RF_rank314_region28_iPL,28,iPL,314
alpha,0.9902656160660283,0.6759169618220564,0.02138699886120351,804.9420836984442,959.8352776632117,1.0117892937793809,4.441010767872598,copath_tau_mapt_REGION-RF_rank295_region29_iILA,29,iILA,295
beta,0.5106150680090775,0.4352656619963193,0.01671387345223468,849.874489796832,785.5390523255461,1.0056541428982007,4.688910962620175,copath_tau_mapt_REGION-RF_rank295_region29_iILA,29,iILA,295
gamma,0.0924674758578325,0.06495594154294299,0.0017139962298765553,1009.6746391464158,616.7392519542836,1.0014040262229187,5.570557230521129,copath_tau_mapt_REGION-RF_rank295_region29_iILA,29,iILA,295
sigma,0.10555115894409747,0.026662665993966047,0.0009089366986165987,937.9211628852778,1073.3727157532314,1.0018302144306461,5.174680350480424,copath_tau_mapt_REGION-RF_rank295_region29_iILA,29,iILA,295
u0,0.013578966988249754,0.006995581121446436,0.00022798632752257938,731.3836843998389,453.1427192824562,1.0028445386811458,4.035175801645438,copath_tau_mapt_REGION-RF_rank295_region29_iILA,29,iILA,295
alpha,0.9833733577466998,0.671829094874974,0.0293383426260084,560.4470290141304,555.9362509056095,1.0116820692003967,2.4360483561710238,copath_tau_mapt_REGION-RF_rank290_region30_iORBl,30,iORBl,290
beta,0.51801110506859,0.3619765588410639,0.013633152784980314,723.0993154268552,1048.0390196143944,1.0082559757398466,3.14303548328663,copath_tau_mapt_REGION-RF_rank290_region30_iORBl,30,iORBl,290
gamma,0.0920347901634763,0.0643338779644181,0.0019059736216877287,806.3472451929479,630.6011705599444,1.0004139143291826,3.5048823161943976,copath_tau_mapt_REGION-RF_rank290_region30_iORBl,30,iORBl,290
sigma,0.0696959308115525,0.01704341750111287,0.000569859463761399,594.7225259504075,187.22573614144918,1.0028733799030871,2.585030799909623,copath_tau_mapt_REGION-RF_rank290_region30_iORBl,30,iORBl,290
u0,0.01586553185050887,0.006863128154798742,0.00018878105236175548,1183.1075729492845,1094.0206693662126,1.001923925520164,5.142515008646657,copath_tau_mapt_REGION-RF_rank290_region30_iORBl,30,iORBl,290
alpha,1.0779377177435245,0.7226164300143252,0.030002523381240757,508.393113313928,625.7527584791244,1.0021277140856013,2.696444894580136,copath_tau_mapt_REGION-RF_rank304_region31_iORBm,31,iORBm,304
beta,0.45353785423747944,0.4066245771864392,0.01844299960561582,546.5891307384951,537.4418603015689,1.006272271845242,2.8990311481712037,copath_tau_mapt_REGION-RF_rank304_region31_iORBm,31,iORBm,304
gamma,0.09949077879098808,0.06782098290021706,0.0019948243624581595,926.4792710754139,610.140665368622,1.0058924409841217,4.913914518120174,copath_tau_mapt_REGION-RF_rank304_region31_iORBm,31,iORBm,304
sigma,0.07846022124301777,0.021158511998028536,0.000859139063474534,588.8912220046474,498.246703246514,1.0101459586310066,3.12339543446366,copath_tau_mapt_REGION-RF_rank304_region31_iORBm,31,iORBm,304
u0,0.015667830793780712,0.007282737398468063,0.00027810954411674425,672.3773698666109,647.8336126160962,1.0089271116861307,3.566194109888571,copath_tau_mapt_REGION-RF_rank304_region31_iORBm,31,iORBm,304
alpha,0.8585436129527977,0.5621633744054416,0.016014739539533855,1062.5720396574209,1472.1606593548615,1.0047171943804878,3.7746920580798538,copath_tau_mapt_REGION-RF_rank275_region32_iORBvl,32,iORBvl,275
beta,0.5746954429937816,0.3859672478686457,0.012191155264832734,1151.0888545495177,1404.7559397144046,1.0030518670262627,4.089140119678996,copath_tau_mapt_REGION-RF_rank275_region32_iORBvl,32,iORBvl,275
gamma,0.08597552567018008,0.06364489551351711,0.0014867314180394607,1194.9547907245917,741.413210136988,1.0010171771657836,4.244969931419265,copath_tau_mapt_REGION-RF_rank275_region32_iORBvl,32,iORBvl,275
sigma,0.06350818987286402,0.015223850538358643,0.0004080882416027934,1292.5212309489032,1076.5952536002235,1.0035101742836614,4.591565976962274,copath_tau_mapt_REGION-RF_rank275_region32_iORBvl,32,iORBvl,275
u0,0.014200840474087371,0.0064732599527487725,0.00017981040287888436,1105.68996917774,882.3175840928375,1.0048227412605548,3.927864643134576,copath_tau_mapt_REGION-RF_rank275_region32_iORBvl,32,iORBvl,275
alpha,1.082176054555841,0.6713705874603371,0.02894472288235274,547.5570499093274,734.2480606512693,1.0056437602382282,2.228033471583132,copath_tau_mapt_REGION-RF_rank320_region33_iAId,33,iAId,320
beta,0.4221503423422874,0.34359282411382036,0.015765710000288456,475.9343226457279,652.8520286507911,1.0078293085390368,1.936597476565271,copath_tau_mapt_REGION-RF_rank320_region33_iAId,33,iAId,320
gamma,0.09621635839155944,0.06554351151293719,0.002306826578725407,698.2567991649421,624.6709318388866,1.003132421798678,2.8412373113589062,copath_tau_mapt_REGION-RF_rank320_region33_iAId,33,iAId,320
sigma,0.04740681796973443,0.01089737580551143,0.0003750345471457103,706.5552336624748,766.3527971496902,1.0099503386186977,2.8750040025654293,copath_tau_mapt_REGION-RF_rank320_region33_iAId,33,iAId,320
u0,0.018434715370111373,0.006288131318082003,0.00017387704829451123,1240.5706432824397,1101.9428906186445,1.0014407683255706,5.047935950335043,copath_tau_mapt_REGION-RF_rank320_region33_iAId,33,iAId,320
alpha,0.8863754036607479,0.5869555334090824,0.0189121035954028,798.9654221325239,1025.702688535554,1.006013105782788,3.6813423987012173,copath_tau_mapt_REGION-RF_rank256_region34_iAIp,34,iAIp,256
beta,0.616874812895341,0.4273752293735622,0.017220198551739736,770.757402758363,639.0647773456857,1.003809921340506,3.5513700934814056,copath_tau_mapt_REGION-RF_rank256_region34_iAIp,34,iAIp,256
gamma,0.08417953253549634,0.06347674769079269,0.001507232722307033,1135.985491839411,637.4347262597844,1.0046783332173452,5.234208439528966,copath_tau_mapt_REGION-RF_rank256_region34_iAIp,34,iAIp,256
sigma,0.09911360824843139,0.02273956038721214,0.0006930507686909086,1233.9864359622684,1263.7267073607143,1.0020854953215022,5.685761186016138,copath_tau_mapt_REGION-RF_rank256_region34_iAIp,34,iAIp,256
u0,0.011366491062189123,0.006200864193859168,0.00015400815413340723,1276.4742520853856,769.750857933171,1.0011136139940544,5.8815296067630225,copath_tau_mapt_REGION-RF_rank256_region34_iAIp,34,iAIp,256
alpha,2.0941719505333163,0.6510998614377421,0.01815100611346214,1308.9035766441636,787.516838285237,1.0009938085097752,10.050552680172029,copath_tau_mapt_REGION-RF_rank294_region35_iAIv,35,iAIv,294
beta,0.25448237901937654,0.07062933988743951,0.002697126234942633,1044.280883698819,815.6706263009493,1.0015013562527706,8.018619722486171,copath_tau_mapt_REGION-RF_rank294_region35_iAIv,35,iAIv,294
gamma,0.14596102105024966,0.06758424405653025,0.0016822106037181431,1325.976928340398,612.5581595150229,1.0020507002486336,10.181652192551738,copath_tau_mapt_REGION-RF_rank294_region35_iAIv,35,iAIv,294
sigma,0.03962447321521615,0.010584570777343013,0.00027625854855263987,1505.932216052487,1759.919939595025,1.0016616389625528,11.563457645221506,copath_tau_mapt_REGION-RF_rank294_region35_iAIv,35,iAIv,294
u0,0.021712494849157857,0.0067954328826971624,0.0001439827344293866,2129.062085757463,1769.9623946339782,1.0014347325669313,16.348225365174944,copath_tau_mapt_REGION-RF_rank294_region35_iAIv,35,iAIv,294
alpha,1.315520987345605,0.6004010417246551,0.018132457040181748,864.555739069334,443.0399933887214,1.0054053897300612,6.388028218334076,copath_tau_mapt_REGION-RF_rank128_region36_iRSPagl,36,iRSPagl,128
beta,0.5693612112562838,0.2716188902507857,0.015078584453405649,834.904716508412,404.13905725345813,1.0062852417417611,6.16894278490034,copath_tau_mapt_REGION-RF_rank128_region36_iRSPagl,36,iRSPagl,128
gamma,0.09350129273671175,0.0632223912291724,0.0015771722906416348,1074.6231339184715,647.1114579041143,1.005678978507115,7.940173887383415,copath_tau_mapt_REGION-RF_rank128_region36_iRSPagl,36,iRSPagl,128
sigma,0.18376228569088976,0.03835874323328161,0.0009482113680161226,1903.859163877475,2060.1505677867844,1.003696879188378,14.067231889149365,copath_tau_mapt_REGION-RF_rank128_region36_iRSPagl,36,iRSPagl,128
u0,0.012478884495638625,0.006510541860600652,0.0001253068916946823,2250.009728806718,1676.9116273380919,1.0019864519339885,16.62486869223229,copath_tau_mapt_REGION-RF_rank128_region36_iRSPagl,36,iRSPagl,128
alpha,1.1093901194779283,0.6050287839158685,0.02115535458786406,595.0500516676823,396.85514051874895,1.00994169540614,5.178355872524669,copath_tau_mapt_REGION-RF_rank92_region37_iRSPd,37,iRSPd,92
beta,0.7169928947680471,0.42982780706431817,0.02070310746088087,687.9618514031382,273.52000048878637,1.009121538176788,5.986910316707175,copath_tau_mapt_REGION-RF_rank92_region37_iRSPd,37,iRSPd,92
gamma,0.08435435811863279,0.06056975008180678,0.0014104401445806452,1034.2649644303967,499.3239045090568,1.0044066317375853,9.00057404800582,copath_tau_mapt_REGION-RF_rank92_region37_iRSPd,37,iRSPd,92
sigma,0.3551713453625623,0.07329010137757486,0.002074481091716205,1333.4181549686593,1650.2216782728322,1.0019404879276619,11.603920903731229,copath_tau_mapt_REGION-RF_rank92_region37_iRSPd,37,iRSPd,92
u0,0.0104677795161361,0.006397889928744859,0.0001611578656482774,1265.6845307074223,1021.2026933486325,1.0035523167198794,11.014476688110122,copath_tau_mapt_REGION-RF_rank92_region37_iRSPd,37,iRSPd,92
alpha,1.238132333480761,0.5712640003391206,0.015942660495184315,1047.6578535900082,781.0175288091466,1.0022884414059474,11.327255417774984,copath_tau_mapt_REGION-RF_rank60_region38_iRSPv,38,iRSPv,60
beta,0.8204959888921435,0.3865068405786416,0.019403426757763045,693.7509184912718,315.16863452057396,1.0011726995722725,7.500820829184472,copath_tau_mapt_REGION-RF_rank60_region38_iRSPv,38,iRSPv,60
gamma,0.08426684524571561,0.06122262463308067,0.0013716095475761485,1468.9304853410201,1018.1518305248804,1.0014493352499554,15.882046549259599,copath_tau_mapt_REGION-RF_rank60_region38_iRSPv,38,iRSPv,60
sigma,0.5623286281260743,0.1169730478302393,0.003657440178831866,1252.0648095305855,1214.333986798711,1.0045392584248143,13.537299270522062,copath_tau_mapt_REGION-RF_rank60_region38_iRSPv,38,iRSPv,60
u0,0.009695555397104993,0.006208855282095588,0.0001484337833624954,1034.0149988541007,556.8038184138228,1.003774152513405,11.179749149682136,copath_tau_mapt_REGION-RF_rank60_region38_iRSPv,38,iRSPv,60
alpha,0.8838694800708462,0.5488639419767053,0.02232348314501109,603.613461297155,867.3251867851146,1.0040147894932232,2.3564935303169445,copath_tau_mapt_REGION-RF_rank270_region39_iVISa,39,iVISa,270
beta,0.5502899888743361,0.38743182924754765,0.015514061893677423,600.9801826811815,861.0407065650222,1.0053740758959517,2.3462132691565514,copath_tau_mapt_REGION-RF_rank270_region39_iVISa,39,iVISa,270
gamma,0.08548970014141533,0.06097940642073188,0.001790979661576237,802.7596474393553,620.3996746572566,1.0041527574707865,3.1339558125909344,copath_tau_mapt_REGION-RF_rank270_region39_iVISa,39,iVISa,270
sigma,0.05670312233844848,0.013821435326634983,0.0005996091634860295,224.04126251145405,66.25761250737999,1.0130903795924644,0.8746521068263161,copath_tau_mapt_REGION-RF_rank270_region39_iVISa,39,iVISa,270
u0,0.01605389524596023,0.006445841886774634,0.00021230028691287953,811.3869308003523,657.195823467146,1.0021071336741048,3.167636534986872,copath_tau_mapt_REGION-RF_rank270_region39_iVISa,39,iVISa,270
alpha,0.8228741043442559,0.5238404842718416,0.01673066709986553,771.1378785612944,818.1165011412495,1.0021068540228062,3.8402133330741828,copath_tau_mapt_REGION-RF_rank220_region40_iVISrl,40,iVISrl,220
beta,0.6606384493530466,0.4234039796457559,0.01772422608995774,706.5551407982813,717.629932177113,1.0006290206129387,3.518595763066249,copath_tau_mapt_REGION-RF_rank220_region40_iVISrl,40,iVISrl,220
gamma,0.0802568006293935,0.061056027566242115,0.0015479337153066059,1071.2681719083864,863.4077622496352,1.0049457387656793,5.334841448504458,copath_tau_mapt_REGION-RF_rank220_region40_iVISrl,40,iVISrl,220
sigma,0.10837135320909388,0.023779156965092477,0.0007265635667957442,1066.4842286154123,1365.3197050132321,1.0038847409654474,5.3110177415785005,copath_tau_mapt_REGION-RF_rank220_region40_iVISrl,40,iVISrl,220
u0,0.011616836431904918,0.006176975954102192,0.00015662267527477252,1248.9474019098604,825.9927867787986,1.0012885749176594,6.219671732467458,copath_tau_mapt_REGION-RF_rank220_region40_iVISrl,40,iVISrl,220
alpha,1.3819860488130118,0.6055374936132228,0.021089673575690127,665.0112918532166,311.16560566968315,1.0025588353445645,4.054477175529765,copath_tau_mapt_REGION-RF_rank180_region41_iTEa,41,iTEa,180
beta,0.4380230713539226,0.2375047964115766,0.01608987275745559,708.2704164253963,295.33752034085813,1.0044719254573111,4.318221769583989,copath_tau_mapt_REGION-RF_rank180_region41_iTEa,41,iTEa,180
gamma,0.09407503381856376,0.06300022625331822,0.0014974554649196913,1338.9026718213136,894.1144829403785,1.0014181904473904,8.163094957421478,copath_tau_mapt_REGION-RF_rank180_region41_iTEa,41,iTEa,180
sigma,0.09018649109956771,0.01882361917855133,0.0004695655229888792,1544.7941524679304,1595.324880453816,1.0005712221869452,9.418385385034236,copath_tau_mapt_REGION-RF_rank180_region41_iTEa,41,iTEa,180
u0,0.01495349004985796,0.006338400710079781,0.00015856026635329844,1439.2498007092206,1329.4092093077043,1.0021777459840235,8.774896815059357,copath_tau_mapt_REGION-RF_rank180_region41_iTEa,41,iTEa,180
alpha,1.0199133240104739,0.40570956033681094,0.011712948688196244,977.1739709520548,628.5393755014729,1.000884942597337,7.275132492179357,copath_tau_mapt_REGION-RF_rank73_region42_iPERI,42,iPERI,73
beta,0.7809514388048264,0.22932553827396554,0.008430602928223506,1076.8642385579244,632.0937511283805,1.000579508534435,8.017333908276125,copath_tau_mapt_REGION-RF_rank73_region42_iPERI,42,iPERI,73
gamma,0.07792692334343257,0.05834466397079872,0.0013010520546208192,1627.5674466200944,1464.215692782552,1.0009026507129248,12.117360026058462,copath_tau_mapt_REGION-RF_rank73_region42_iPERI,42,iPERI,73
sigma,0.22656048911424867,0.04429401718262363,0.0009134894749328294,2419.961141664318,2312.4079637174946,1.0004399558098445,18.01678969649648,copath_tau_mapt_REGION-RF_rank73_region42_iPERI,42,iPERI,73
u0,0.010210452905228371,0.006237689345576689,0.00013906648839551844,1556.098645835699,1050.6462847074633,1.0012940795934298,11.58526951789944,copath_tau_mapt_REGION-RF_rank73_region42_iPERI,42,iPERI,73
alpha,0.8297847970595358,0.4363488817775702,0.017534539998177036,513.1458535505235,634.186151735918,1.0078357969300777,2.7376393294451242,copath_tau_mapt_REGION-RF_rank103_region43_iECT,43,iECT,103
beta,0.8212504197644009,0.37558784907859527,0.01824823477357151,583.8126588967416,544.7922853272848,1.0055270513379115,3.1146475898909074,copath_tau_mapt_REGION-RF_rank103_region43_iECT,43,iECT,103
gamma,0.07461066450483252,0.059404004106383544,0.001488631052477576,1097.7223186622948,851.8269156705845,1.0034881868126893,5.8563618347228985,copath_tau_mapt_REGION-RF_rank103_region43_iECT,43,iECT,103
sigma,0.1581463922694404,0.03295063773361314,0.0009426545073708274,868.3348656306011,384.13834577544867,1.0025422235917822,4.632577000926164,copath_tau_mapt_REGION-RF_rank103_region43_iECT,43,iECT,103
u0,0.009982359011769828,0.006142179156844388,0.0001975455194932322,542.7238460521246,240.23453314919087,1.0053172992132964,2.895438276855782,copath_tau_mapt_REGION-RF_rank103_region43_iECT,43,iECT,103
alpha,0.7849814758889845,0.610777461426478,0.01292926521576806,1494.3708661284259,1020.946274079303,1.0009626900448305,21.53334197135978,copath_tau_mapt_REGION-RF_rank1_region44_iMOB,44,iMOB,363
beta,-0.04700845863759433,1.005927073090846,0.01889312358751893,2835.939214764105,2491.830156108032,1.0006641604155166,40.86485510769914,copath_tau_mapt_REGION-RF_rank1_region44_iMOB,44,iMOB,363
gamma,0.07718286783680374,0.06034565438399226,0.0011606899369559058,1868.6779778030725,1332.625149547082,1.001133551196816,26.926971638996406,copath_tau_mapt_REGION-RF_rank1_region44_iMOB,44,iMOB,363
sigma,1.6240153252992588,2.113019755646017,0.042072271702999604,2352.277814177765,2268.610041783548,1.0005799145906207,33.895469814371666,copath_tau_mapt_REGION-RF_rank1_region44_iMOB,44,iMOB,363
u0,0.008146692279882189,0.005985830569161728,0.00011829000064724309,1731.0760380880126,1162.3263290825091,1.0021957981160499,24.94417761445593,copath_tau_mapt_REGION-RF_rank1_region44_iMOB,44,iMOB,363
alpha,1.8377387765759718,0.6879421415573173,0.02472994064621193,742.7460028798748,381.0166218466503,1.0063888892519675,4.98246486851907,copath_tau_mapt_REGION-RF_rank292_region45_iAON,45,iAON,292
beta,0.27971669978401326,0.12177265073511927,0.006855102537960067,813.8284829518683,371.91917608841493,1.005928475143141,5.459298077116214,copath_tau_mapt_REGION-RF_rank292_region45_iAON,45,iAON,292
gamma,0.13345402542418763,0.06992422084785968,0.0015818478241067663,1723.43077743834,1245.0580833473266,1.0009204859136978,11.561062959095874,copath_tau_mapt_REGION-RF_rank292_region45_iAON,45,iAON,292
sigma,0.043200808064671484,0.012200305627819704,0.00036254391767968734,1343.4269083449158,1665.2514897445417,1.0004131614606653,9.011933215794487,copath_tau_mapt_REGION-RF_rank292_region45_iAON,45,iAON,292
u0,0.018956235092581687,0.006503254588864567,0.00014715943866914312,1856.2112579217999,1494.67927730211,1.0006187581792891,12.451776711399859,copath_tau_mapt_REGION-RF_rank292_region45_iAON,45,iAON,292
alpha,1.0189662763039016,0.6513935738016045,0.04230431300995569,280.6195460209906,466.71909366513324,1.0212311480822056,1.2021056632153468,copath_tau_mapt_REGION-RF_rank283_region46_iTT,46,iTT,283
